date,item,average_kg_price
14-08-2019,ARANDANO,290.0
14-08-2019,BANANA,40.94199999999999
14-08-2019,CIRUELA,122.22
14-08-2019,DURAZNO,156.25
14-08-2019,FRUTILLA,101.30499999999999
14-08-2019,GRANADA,48.0
14-08-2019,KIWI,82.189
14-08-2019,LIMA,65.0
14-08-2019,LIMON,11.187777777777777
14-08-2019,MAMON,100.0
14-08-2019,MANDARINA,11.665714285714285
14-08-2019,MANGO,102.5
14-08-2019,MANI,85.0
14-08-2019,MANZANA,34.39805555555556
14-08-2019,MBURUCUYA,123.875
14-08-2019,MELON,71.82000000000001
14-08-2019,NARANJA,11.642857142857142
14-08-2019,NUEZ,117.0
14-08-2019,PALTA,157.68583333333333
14-08-2019,PERA,26.763749999999998
14-08-2019,PLATANO,78.85
14-08-2019,POMELO,14.167499999999999
14-08-2019,SANDIA,27.0
14-08-2019,UVA,87.5
29-08-2019,ANANA,91.66499999999999
29-08-2019,ARANDANO,345.0
29-08-2019,BANANA,42.39
29-08-2019,CIRUELA,121.11000000000001
29-08-2019,DURAZNO,156.25
29-08-2019,FRUTILLA,105.95833333333333
29-08-2019,GRANADA,61.0
29-08-2019,KIWI,93.444
29-08-2019,KUMQUAT,24.665
29-08-2019,LIMA,51.5
29-08-2019,LIMON,10.669999999999998
29-08-2019,MAMON,81.25
29-08-2019,MANDARINA,11.388333333333334
29-08-2019,MANGO,110.0
29-08-2019,MANI,79.0
29-08-2019,MANZANA,40.7875
29-08-2019,MBURUCUYA,85.8325
29-08-2019,MELON,64.41666666666667
29-08-2019,NARANJA,10.9375
29-08-2019,PALTA,226.09375
29-08-2019,PERA,31.36125
29-08-2019,PLATANO,57.58500000000001
29-08-2019,POMELO,16.77
29-08-2019,SANDIA,28.5
29-08-2019,UVA,184.375
25-01-2019,ANANA,53.5
25-01-2019,ARANDANO,220.0
25-01-2019,BANANA,26.274285714285714
25-01-2019,CEREZA,115.44500000000001
25-01-2019,CIRUELA,35.71846153846154
25-01-2019,COCO,79.0
25-01-2019,DAMASCO,34.5
25-01-2019,DURAZNO,35.755625
25-01-2019,FRAMBUESA,370.0
25-01-2019,FRUTILLA,73.66666666666667
25-01-2019,HIGO,80.0
25-01-2019,KIWI,75.66642857142857
25-01-2019,LIMA,75.0
25-01-2019,LIMON,18.778125000000003
25-01-2019,LITCHIS,212.5
25-01-2019,MAMON,56.167500000000004
25-01-2019,MANDARINA,13.055
25-01-2019,MANGO,67.375
25-01-2019,MANI,62.0
25-01-2019,MANZANA,37.669666666666664
25-01-2019,MBURUCUYA,102.0
25-01-2019,MELON,31.727142857142862
25-01-2019,MORA,210.0
25-01-2019,NARANJA,21.205000000000002
25-01-2019,NUEZ,114.0
25-01-2019,PALTA,119.25
25-01-2019,PELON,35.364374999999995
25-01-2019,PERA,20.18722222222222
25-01-2019,PITAHAYA,255.0
25-01-2019,PLATANO,76.66499999999999
25-01-2019,POMELO,27.439
25-01-2019,SANDIA,9.833333333333334
25-01-2019,TUNA,40.0
25-01-2019,UVA,36.69416666666667
22-01-2019,ANANA,53.5
22-01-2019,ARANDANO,218.33333333333334
22-01-2019,BANANA,26.17357142857143
22-01-2019,CEREZA,116.13400000000001
22-01-2019,CIRUELA,36.01625
22-01-2019,COCO,78.0
22-01-2019,DAMASCO,36.0
22-01-2019,DURAZNO,36.24970588235294
22-01-2019,FRAMBUESA,360.0
22-01-2019,FRUTILLA,68.0
22-01-2019,HIGO,82.5
22-01-2019,KIWI,73.0
22-01-2019,LIMA,75.0
22-01-2019,LIMON,18.728749999999998
22-01-2019,LITCHIS,217.5
22-01-2019,MAMON,56.835
22-01-2019,MANDARINA,13.055
22-01-2019,MANGO,67.625
22-01-2019,MANI,62.0
22-01-2019,MANZANA,38.17964285714286
22-01-2019,MBURUCUYA,102.0
22-01-2019,MELON,31.715
22-01-2019,MORA,210.0
22-01-2019,NARANJA,21.856875
22-01-2019,NUEZ,114.0
22-01-2019,PALTA,119.0
22-01-2019,PELON,35.0
22-01-2019,PERA,20.15625
22-01-2019,PLATANO,77.0
22-01-2019,POMELO,27.502
22-01-2019,SANDIA,8.166666666666666
22-01-2019,TUNA,77.0
22-01-2019,UVA,37.917
19-03-2019,ANANA,55.332499999999996
19-03-2019,BANANA,30.686666666666667
19-03-2019,CEREZA,175.0
19-03-2019,CIRUELA,37.0085
19-03-2019,COCO,96.0
19-03-2019,DURAZNO,37.34708333333333
19-03-2019,FRUTILLA,101.0
19-03-2019,GRANADA,66.75
19-03-2019,HIGO,97.5
19-03-2019,KIWI,78.5
19-03-2019,LIMA,81.67
19-03-2019,LIMON,13.44375
19-03-2019,MAMON,56.1875
19-03-2019,MANDARINA,15.3375
19-03-2019,MANGO,101.25
19-03-2019,MANI,65.0
19-03-2019,MANZANA,30.870416666666667
19-03-2019,MBURUCUYA,78.0
19-03-2019,MELON,29.875
19-03-2019,MEMBRILLO,38.5
19-03-2019,NARANJA,20.07388888888889
19-03-2019,NUEZ,106.0
19-03-2019,PALTA,123.5
19-03-2019,PELON,35.5275
19-03-2019,PERA,19.166
19-03-2019,PLATANO,67.305
19-03-2019,POMELO,29.288
19-03-2019,SANDIA,11.0
19-03-2019,TUNA,38.5
19-03-2019,UVA,31.194166666666664
30-07-2019,ANANA,48.335
30-07-2019,ARANDANO,315.0
30-07-2019,BANANA,25.261875
30-07-2019,CARAMBOLA,225.0
30-07-2019,CAYOTE,1.735
30-07-2019,CIRUELA,88.555
30-07-2019,COCO,159.0
30-07-2019,DURAZNO,142.5
30-07-2019,FRUTILLA,101.58333333333333
30-07-2019,KIWANO,195.0
30-07-2019,KIWI,78.51375
30-07-2019,KUMQUAT,22.0
30-07-2019,LIMA,56.25
30-07-2019,LIMON,11.001666666666665
30-07-2019,MAMON,23.0
30-07-2019,MANDARINA,13.869166666666667
30-07-2019,MANGO,105.0
30-07-2019,MANI,65.0
30-07-2019,MANZANA,33.75
30-07-2019,MBURUCUYA,66.25
30-07-2019,MELON,69.625
30-07-2019,MEMBRILLO,32.915
30-07-2019,NARANJA,12.694230769230767
30-07-2019,NUEZ,114.0
30-07-2019,PALTA,119.17428571428572
30-07-2019,PELON,145.0
30-07-2019,PERA,29.519166666666667
30-07-2019,PLATANO,69.615
30-07-2019,POMELO,14.165833333333333
30-07-2019,SANDIA,26.5
30-07-2019,UVA,68.466
25-07-2019,ANANA,48.615
25-07-2019,ARANDANO,320.0
25-07-2019,BANANA,25.261875
25-07-2019,CARAMBOLA,225.0
25-07-2019,CAYOTE,1.735
25-07-2019,CIRUELA,46.0
25-07-2019,COCO,159.0
25-07-2019,FRUTILLA,100.61083333333333
25-07-2019,KIWANO,195.0
25-07-2019,KIWI,77.8125
25-07-2019,KUMQUAT,22.0
25-07-2019,LIMA,56.25
25-07-2019,LIMON,12.008333333333333
25-07-2019,MAMON,23.0
25-07-2019,MANDARINA,13.83861111111111
25-07-2019,MANGO,105.0
25-07-2019,MANI,65.0
25-07-2019,MANZANA,33.38375
25-07-2019,MBURUCUYA,66.25
25-07-2019,MELON,69.83500000000001
25-07-2019,MEMBRILLO,32.915
25-07-2019,NARANJA,12.694230769230767
25-07-2019,NUEZ,114.0
25-07-2019,PALTA,118.72785714285715
25-07-2019,PERA,29.426666666666666
25-07-2019,PLATANO,69.615
25-07-2019,POMELO,14.165833333333333
25-07-2019,SANDIA,26.5
25-07-2019,UVA,68.22999999999999
26-04-2019,ACEITUNA,76.0
26-04-2019,ANANA,53.335
26-04-2019,BANANA,28.95416666666667
26-04-2019,CARAMBOLA,221.66500000000002
26-04-2019,CASTA¥A,165.0
26-04-2019,CEREZA,173.0
26-04-2019,CIRUELA,45.53636363636363
26-04-2019,COCO,97.0
26-04-2019,DURAZNO,39.189
26-04-2019,FRUTILLA,122.88833333333334
26-04-2019,GRANADA,67.75
26-04-2019,HIGO,95.0
26-04-2019,KAKI,66.25
26-04-2019,KIWI,63.9
26-04-2019,LIMA,52.625
26-04-2019,LIMON,16.222727272727273
26-04-2019,MAMON,23.0
26-04-2019,MANDARINA,10.754999999999999
26-04-2019,MANGO,101.25
26-04-2019,MANI,66.0
26-04-2019,MANZANA,31.201818181818183
26-04-2019,MBURUCUYA,78.0
26-04-2019,MELON,29.230000000000004
26-04-2019,MEMBRILLO,31.415
26-04-2019,NARANJA,14.311363636363637
26-04-2019,NUEZ,106.0
26-04-2019,PALTA,110.525
26-04-2019,PELON,42.54
26-04-2019,PERA,22.625
26-04-2019,PITAHAYA,255.0
26-04-2019,PLATANO,65.38499999999999
26-04-2019,POMELO,21.470000000000002
26-04-2019,UVA,32.49916666666667
11-03-2019,ANANA,61.332499999999996
11-03-2019,ARANDANO,315.0
11-03-2019,BANANA,31.988
11-03-2019,CEREZA,168.33499999999998
11-03-2019,CIRUELA,35.3909090909091
11-03-2019,COCO,96.0
11-03-2019,DURAZNO,37.03735294117647
11-03-2019,FRUTILLA,120.0
11-03-2019,GRANADA,71.125
11-03-2019,HIGO,131.25
11-03-2019,KIWI,78.57142857142857
11-03-2019,LIMA,81.67
11-03-2019,LIMON,13.195
11-03-2019,MAMON,56.1875
11-03-2019,MANDARINA,16.93625
11-03-2019,MANGO,70.125
11-03-2019,MANI,65.0
11-03-2019,MANZANA,42.971363636363634
11-03-2019,MBURUCUYA,78.0
11-03-2019,MELON,27.013333333333332
11-03-2019,MEMBRILLO,19.38
11-03-2019,NARANJA,17.833333333333332
11-03-2019,NUEZ,106.0
11-03-2019,PALTA,132.5
11-03-2019,PELON,35.78642857142857
11-03-2019,PERA,28.461250000000003
11-03-2019,POMELO,29.822000000000003
11-03-2019,SANDIA,10.75
11-03-2019,TUNA,39.5
11-03-2019,UVA,26.820000000000004
26-06-2019,ACEITUNA,62.0
26-06-2019,ANANA,26.11
26-06-2019,ARANDANO,385.0
26-06-2019,BANANA,24.981875000000002
26-06-2019,CARAMBOLA,226.66500000000002
26-06-2019,CAYOTE,32.0
26-06-2019,CIRUELA,47.833333333333336
26-06-2019,COCO,159.0
26-06-2019,FRUTILLA,169.36700000000002
26-06-2019,HIGO,87.5
26-06-2019,KAKI,66.25
26-06-2019,KIWI,69.61125
26-06-2019,KUMQUAT,22.0
26-06-2019,LIMA,55.417500000000004
26-06-2019,LIMON,13.005
26-06-2019,MAMON,23.33
26-06-2019,MANDARINA,14.754285714285714
26-06-2019,MANGO,105.0
26-06-2019,MANI,65.0
26-06-2019,MANZANA,32.705
26-06-2019,MBURUCUYA,66.25
26-06-2019,MELON,68.75
26-06-2019,MEMBRILLO,31.915
26-06-2019,NARANJA,13.732272727272726
26-06-2019,NUEZ,114.5
26-06-2019,PALTA,143.33444444444444
26-06-2019,PERA,29.375
26-06-2019,PLATANO,66.92500000000001
26-06-2019,POMELO,14.722500000000002
26-06-2019,SANDIA,23.5
26-06-2019,UVA,73.108
21-11-2019,ANANA,110.42
21-11-2019,ARANDANO,148.33333333333334
21-11-2019,BANANA,63.52928571428571
21-11-2019,CEREZA,322.5
21-11-2019,CIRUELA,85.25
21-11-2019,COCO,94.0
21-11-2019,DAMASCO,69.33333333333333
21-11-2019,DURAZNO,63.813125
21-11-2019,FRUTILLA,82.8
21-11-2019,KIWI,160.28571428571428
21-11-2019,LIMA,57.335
21-11-2019,LIMON,27.551111111111112
21-11-2019,MAMON,115.625
21-11-2019,MANDARINA,24.270000000000003
21-11-2019,MANGO,102.5
21-11-2019,MANI,90.0
21-11-2019,MANZANA,49.21088235294118
21-11-2019,MBURUCUYA,111.66499999999999
21-11-2019,MELON,79.0
21-11-2019,NARANJA,12.78125
21-11-2019,NUEZ,155.0
21-11-2019,PALTA,166.57125
21-11-2019,PECANA,135.0
21-11-2019,PELON,106.25
21-11-2019,PERA,34.85
21-11-2019,PLATANO,109.615
21-11-2019,POMELO,26.572499999999998
21-11-2019,SANDIA,31.5
21-11-2019,UVA,184.79166666666666
30-08-2019,ANANA,91.66499999999999
30-08-2019,ARANDANO,343.3333333333333
30-08-2019,BANANA,39.10583333333333
30-08-2019,CIRUELA,113.89
30-08-2019,DURAZNO,156.25
30-08-2019,FRUTILLA,114.16666666666667
30-08-2019,GRANADA,52.0
30-08-2019,KIWI,94.5
30-08-2019,KUMQUAT,19.335
30-08-2019,LIMA,51.5
30-08-2019,LIMON,10.8675
30-08-2019,MAMON,81.25
30-08-2019,MANDARINA,11.712777777777777
30-08-2019,MANGO,110.0
30-08-2019,MANI,81.5
30-08-2019,MANZANA,40.621071428571426
30-08-2019,MBURUCUYA,85.8325
30-08-2019,MELON,56.167500000000004
30-08-2019,NARANJA,11.146250000000002
30-08-2019,PALTA,223.4375
30-08-2019,PERA,30.195
30-08-2019,PLATANO,84.61500000000001
30-08-2019,POMELO,16.5625
30-08-2019,SANDIA,29.0
30-08-2019,UVA,182.8125
09-10-2019,ANANA,92.91499999999999
09-10-2019,ARANDANO,275.0
09-10-2019,BANANA,39.144375
09-10-2019,CAYOTE,17.0
09-10-2019,CIRUELA,116.11
09-10-2019,COCO,91.0
09-10-2019,DURAZNO,114.297
09-10-2019,FRUTILLA,97.07142857142857
09-10-2019,GRANADA,44.0
09-10-2019,KIWI,137.222
09-10-2019,LIMA,40.333333333333336
09-10-2019,LIMON,16.191875
09-10-2019,MAMON,81.25
09-10-2019,MANDARINA,17.293333333333333
09-10-2019,MANGO,107.5
09-10-2019,MANI,85.0
09-10-2019,MANZANA,40.065
09-10-2019,MBURUCUYA,92.1675
09-10-2019,MELON,63.318000000000005
09-10-2019,NARANJA,13.346875
09-10-2019,NUEZ,150.0
09-10-2019,PALTA,183.5625
09-10-2019,PECANA,135.0
09-10-2019,PELON,128.75
09-10-2019,PERA,26.961000000000002
09-10-2019,PLATANO,85.77
09-10-2019,POMELO,16.956
09-10-2019,SANDIA,37.25
09-10-2019,UVA,177.89666666666668
12-09-2019,ANANA,91.66499999999999
12-09-2019,ARANDANO,346.25
12-09-2019,BANANA,38.47642857142858
12-09-2019,CIRUELA,130.0
12-09-2019,DURAZNO,155.875
12-09-2019,FRUTILLA,104.0
12-09-2019,GRANADA,48.0
12-09-2019,KIWI,93.611
12-09-2019,KUMQUAT,17.335
12-09-2019,LIMA,40.333333333333336
12-09-2019,LIMON,12.626111111111113
12-09-2019,MAMON,81.25
12-09-2019,MANDARINA,12.4105
12-09-2019,MANGO,107.5
12-09-2019,MANI,82.0
12-09-2019,MANZANA,39.58676470588235
12-09-2019,MBURUCUYA,91.6675
12-09-2019,MELON,51.11166666666667
12-09-2019,NARANJA,12.083125
12-09-2019,NUEZ,150.0
12-09-2019,PALTA,203.09375
12-09-2019,PERA,26.973000000000003
12-09-2019,PLATANO,84.61500000000001
12-09-2019,POMELO,16.528750000000002
12-09-2019,SANDIA,29.5
12-09-2019,UVA,185.0
30-01-2019,ANANA,53.5
30-01-2019,ARANDANO,230.0
30-01-2019,BANANA,25.912142857142857
30-01-2019,CARAMBOLA,151.67
30-01-2019,CEREZA,116.33428571428571
30-01-2019,CIRUELA,35.71846153846154
30-01-2019,COCO,80.0
30-01-2019,DURAZNO,35.87266666666667
30-01-2019,FRAMBUESA,370.0
30-01-2019,FRUTILLA,91.0
30-01-2019,HIGO,80.0
30-01-2019,KIWI,75.595
30-01-2019,LIMA,75.0
30-01-2019,LIMON,18.500625
30-01-2019,LITCHIS,212.5
30-01-2019,MAMON,56.167500000000004
30-01-2019,MANDARINA,13.3325
30-01-2019,MANGO,67.625
30-01-2019,MANI,61.0
30-01-2019,MANZANA,37.66766666666667
30-01-2019,MBURUCUYA,102.0
30-01-2019,MELON,27.678571428571427
30-01-2019,MORA,210.0
30-01-2019,NARANJA,20.9025
30-01-2019,NUEZ,114.0
30-01-2019,PALTA,119.0
30-01-2019,PELON,35.479375000000005
30-01-2019,PERA,20.002500000000005
30-01-2019,PITAHAYA,255.0
30-01-2019,PLATANO,76.33
30-01-2019,POMELO,27.189999999999998
30-01-2019,SANDIA,10.833333333333334
30-01-2019,TUNA,40.0
30-01-2019,UVA,37.23785714285714
26-11-2019,ANANA,110.42
26-11-2019,ARANDANO,148.33333333333334
26-11-2019,BANANA,71.05357142857143
26-11-2019,CEREZA,280.0
26-11-2019,CIRUELA,85.25
26-11-2019,COCO,94.0
26-11-2019,DAMASCO,69.33333333333333
26-11-2019,DURAZNO,68.2953125
26-11-2019,FRUTILLA,79.2
26-11-2019,KIWI,160.28571428571428
26-11-2019,LIMA,78.33500000000001
26-11-2019,LIMON,28.357222222222223
26-11-2019,MAMON,115.625
26-11-2019,MANDARINA,26.08642857142857
26-11-2019,MANGO,102.5
26-11-2019,MANI,90.0
26-11-2019,MANZANA,49.37264705882353
26-11-2019,MBURUCUYA,111.66499999999999
26-11-2019,MELON,73.66666666666667
26-11-2019,NARANJA,12.78125
26-11-2019,NUEZ,155.0
26-11-2019,PALTA,166.44625
26-11-2019,PECANA,135.0
26-11-2019,PELON,97.15
26-11-2019,PERA,42.267
26-11-2019,PLATANO,109.615
26-11-2019,POMELO,26.572499999999998
26-11-2019,SANDIA,29.666666666666668
26-11-2019,UVA,184.79166666666666
08-02-2019,ANANA,53.665
08-02-2019,ARANDANO,275.0
08-02-2019,BANANA,27.349999999999998
08-02-2019,CARAMBOLA,151.67
08-02-2019,CEREZA,118.27916666666665
08-02-2019,CIRUELA,35.42923076923077
08-02-2019,COCO,84.0
08-02-2019,DURAZNO,35.91107142857143
08-02-2019,FRAMBUESA,370.0
08-02-2019,FRUTILLA,98.0
08-02-2019,HIGO,80.0
08-02-2019,KIWI,75.47642857142857
08-02-2019,LIMA,76.66499999999999
08-02-2019,LIMON,14.699285714285713
08-02-2019,MAMON,55.855000000000004
08-02-2019,MANGO,67.625
08-02-2019,MANI,61.0
08-02-2019,MANZANA,39.35617647058823
08-02-2019,MBURUCUYA,102.0
08-02-2019,MELON,27.475714285714282
08-02-2019,MORA,220.0
08-02-2019,NARANJA,20.903125
08-02-2019,NUEZ,114.0
08-02-2019,PALTA,116.5
08-02-2019,PELON,35.416875000000005
08-02-2019,PERA,19.9675
08-02-2019,PLATANO,76.33
08-02-2019,POMELO,27.127
08-02-2019,SANDIA,12.083333333333334
08-02-2019,TUNA,39.5
08-02-2019,UVA,34.882999999999996
29-04-2019,ACEITUNA,76.0
29-04-2019,ANANA,53.5
29-04-2019,BANANA,28.95416666666667
29-04-2019,CARAMBOLA,221.66500000000002
29-04-2019,CASTA¥A,165.0
29-04-2019,CIRUELA,45.53636363636363
29-04-2019,COCO,97.0
29-04-2019,DURAZNO,89.25
29-04-2019,FRUTILLA,122.88833333333334
29-04-2019,GRANADA,69.0
29-04-2019,HIGO,97.5
29-04-2019,KAKI,66.25
29-04-2019,KIWI,63.9
29-04-2019,LIMA,52.625
29-04-2019,LIMON,16.222727272727273
29-04-2019,MAMON,23.0
29-04-2019,MANDARINA,11.088
29-04-2019,MANGO,101.25
29-04-2019,MANI,66.0
29-04-2019,MANZANA,31.360909090909093
29-04-2019,MBURUCUYA,78.0
29-04-2019,MELON,29.230000000000004
29-04-2019,MEMBRILLO,31.415
29-04-2019,NARANJA,14.311363636363637
29-04-2019,NUEZ,106.0
29-04-2019,PALTA,125.375
29-04-2019,PELON,42.54
29-04-2019,PERA,22.625
29-04-2019,PITAHAYA,255.0
29-04-2019,PLATANO,66.54
29-04-2019,POMELO,21.563333333333336
29-04-2019,UVA,32.49916666666667
24-09-2019,ANANA,91.66499999999999
24-09-2019,ARANDANO,293.3333333333333
24-09-2019,BANANA,38.39666666666667
24-09-2019,CIRUELA,125.0
24-09-2019,DURAZNO,138.3125
24-09-2019,FRUTILLA,117.0
24-09-2019,GRANADA,44.0
24-09-2019,KIWI,97.311
24-09-2019,KUMQUAT,17.0
24-09-2019,LIMA,40.333333333333336
24-09-2019,LIMON,14.331111111111113
24-09-2019,MAMON,81.25
24-09-2019,MANDARINA,13.016500000000002
24-09-2019,MANGO,106.25
24-09-2019,MANI,82.5
24-09-2019,MANZANA,39.781176470588235
24-09-2019,MBURUCUYA,91.6675
24-09-2019,MELON,49.292500000000004
24-09-2019,NARANJA,12.291875000000001
24-09-2019,NUEZ,150.0
24-09-2019,PALTA,198.015625
24-09-2019,PELON,133.75
24-09-2019,PERA,27.016000000000002
24-09-2019,PLATANO,85.0
24-09-2019,POMELO,17.067
24-09-2019,SANDIA,29.75
24-09-2019,UVA,177.91666666666666
13-05-2019,ACEITUNA,64.0
13-05-2019,ANANA,46.39
13-05-2019,ARANDANO,587.5
13-05-2019,BANANA,29.212500000000002
13-05-2019,CARAMBOLA,213.33499999999998
13-05-2019,CASTA¥A,175.0
13-05-2019,CIRUELA,46.81
13-05-2019,COCO,97.0
13-05-2019,FRUTILLA,165.0
13-05-2019,GRANADA,75.0
13-05-2019,HIGO,95.0
13-05-2019,KAKI,56.25
13-05-2019,KIWI,66.45599999999999
13-05-2019,LIMA,50.75
13-05-2019,LIMON,15.310454545454546
13-05-2019,MAMON,23.0
13-05-2019,MANDARINA,13.551875000000003
13-05-2019,MANGO,105.0
13-05-2019,MANI,66.0
13-05-2019,MANZANA,29.84
13-05-2019,MELON,26.001666666666665
13-05-2019,MEMBRILLO,31.415
13-05-2019,NARANJA,14.700769230769232
13-05-2019,NUEZ,103.0
13-05-2019,PALTA,155.27642857142857
13-05-2019,PERA,24.000833333333333
13-05-2019,PITAHAYA,256.66499999999996
13-05-2019,PLATANO,67.69
13-05-2019,POMELO,15.943999999999999
13-05-2019,SANDIA,24.5
13-05-2019,UVA,35.15166666666667
23-09-2019,ANANA,92.08500000000001
23-09-2019,ARANDANO,293.3333333333333
23-09-2019,BANANA,38.362500000000004
23-09-2019,CIRUELA,125.55499999999999
23-09-2019,DURAZNO,138.8125
23-09-2019,FRUTILLA,117.0
23-09-2019,GRANADA,44.0
23-09-2019,KIWI,97.311
23-09-2019,KUMQUAT,17.0
23-09-2019,LIMA,40.333333333333336
23-09-2019,LIMON,14.331111111111113
23-09-2019,MAMON,81.25
23-09-2019,MANDARINA,13.016500000000002
23-09-2019,MANGO,106.25
23-09-2019,MANI,82.5
23-09-2019,MANZANA,39.781176470588235
23-09-2019,MBURUCUYA,91.6675
23-09-2019,MELON,47.417500000000004
23-09-2019,NARANJA,12.291875000000001
23-09-2019,NUEZ,150.0
23-09-2019,PALTA,198.015625
23-09-2019,PELON,133.75
23-09-2019,PERA,27.016000000000002
23-09-2019,PLATANO,85.0
23-09-2019,POMELO,17.067
23-09-2019,SANDIA,29.5
23-09-2019,UVA,178.33333333333334
02-08-2019,ANANA,48.615
02-08-2019,ARANDANO,305.0
02-08-2019,BANANA,26.173750000000002
02-08-2019,CARAMBOLA,226.66500000000002
02-08-2019,CAYOTE,1.735
02-08-2019,CIRUELA,87.75
02-08-2019,COCO,159.0
02-08-2019,DURAZNO,134.375
02-08-2019,FRUTILLA,103.25
02-08-2019,KIWI,80.13875
02-08-2019,KUMQUAT,22.0
02-08-2019,LIMA,55.417500000000004
02-08-2019,LIMON,10.75722222222222
02-08-2019,MAMON,23.0
02-08-2019,MANDARINA,13.627812500000001
02-08-2019,MANGO,106.25
02-08-2019,MANI,66.0
02-08-2019,MANZANA,33.75
02-08-2019,MBURUCUYA,66.25
02-08-2019,MELON,66.4575
02-08-2019,MEMBRILLO,32.915
02-08-2019,NARANJA,12.694230769230767
02-08-2019,NUEZ,117.0
02-08-2019,PALTA,119.03142857142858
02-08-2019,PELON,141.875
02-08-2019,PERA,29.427500000000006
02-08-2019,PLATANO,69.615
02-08-2019,POMELO,14.165833333333333
02-08-2019,SANDIA,26.5
02-08-2019,UVA,68.466
26-08-2019,ARANDANO,365.8333333333333
26-08-2019,BANANA,40.83
26-08-2019,CIRUELA,121.11000000000001
26-08-2019,DURAZNO,156.25
26-08-2019,FRUTILLA,102.95833333333333
26-08-2019,KIWI,94.8
26-08-2019,KUMQUAT,24.665
26-08-2019,LIMA,51.5
26-08-2019,LIMON,11.451249999999998
26-08-2019,MAMON,106.875
26-08-2019,MANDARINA,11.172777777777778
26-08-2019,MANGO,103.75
26-08-2019,MANI,78.5
26-08-2019,MANZANA,43.35366666666666
26-08-2019,MBURUCUYA,99.0
26-08-2019,MELON,64.41666666666667
26-08-2019,NARANJA,10.868125000000001
26-08-2019,PALTA,225.703125
26-08-2019,PERA,32.305
26-08-2019,PLATANO,55.1075
26-08-2019,POMELO,15.138
26-08-2019,SANDIA,28.5
26-08-2019,UVA,168.28125
22-07-2019,ANANA,48.335
22-07-2019,ARANDANO,347.5
22-07-2019,BANANA,25.261875
22-07-2019,CARAMBOLA,225.0
22-07-2019,CAYOTE,1.735
22-07-2019,CIRUELA,48.0
22-07-2019,COCO,159.0
22-07-2019,FRUTILLA,99.08333333333333
22-07-2019,KAKI,70.0
22-07-2019,KIWANO,195.0
22-07-2019,KIWI,69.75
22-07-2019,KUMQUAT,22.0
22-07-2019,LIMA,56.25
22-07-2019,LIMON,12.110499999999998
22-07-2019,MAMON,23.33
22-07-2019,MANDARINA,13.854166666666666
22-07-2019,MANGO,105.0
22-07-2019,MANI,65.0
22-07-2019,MANZANA,33.305625
22-07-2019,MBURUCUYA,66.25
22-07-2019,MELON,70.0425
22-07-2019,MEMBRILLO,32.415
22-07-2019,NARANJA,12.8725
22-07-2019,NUEZ,114.0
22-07-2019,PALTA,118.72785714285715
22-07-2019,PERA,29.426666666666666
22-07-2019,PLATANO,69.615
22-07-2019,POMELO,14.073333333333332
22-07-2019,SANDIA,26.0
22-07-2019,UVA,63.56875
14-01-2019,ANANA,46.11166666666667
14-01-2019,ARANDANO,215.0
14-01-2019,BANANA,27.581666666666667
14-01-2019,CEREZA,128.50125
14-01-2019,CIRUELA,35.416875000000005
14-01-2019,COCO,78.0
14-01-2019,DAMASCO,35.125
14-01-2019,DURAZNO,36.2340625
14-01-2019,FRAMBUESA,360.0
14-01-2019,FRUTILLA,54.666666666666664
14-01-2019,HIGO,81.25
14-01-2019,KIWI,72.91666666666667
14-01-2019,LIMA,75.0
14-01-2019,LIMON,18.805625
14-01-2019,LITCHIS,222.5
14-01-2019,MAMON,57.292500000000004
14-01-2019,MANDARINA,11.8475
14-01-2019,MANGO,67.625
14-01-2019,MANI,61.0
14-01-2019,MANZANA,37.57
14-01-2019,MBURUCUYA,102.0
14-01-2019,MELON,31.856428571428573
14-01-2019,MORA,210.0
14-01-2019,NARANJA,23.425000000000004
14-01-2019,NUEZ,114.0
14-01-2019,PALTA,120.33333333333333
14-01-2019,PELON,35.42785714285714
14-01-2019,PERA,23.125
14-01-2019,PLATANO,75.0
14-01-2019,POMELO,30.2875
14-01-2019,SANDIA,8.125
14-01-2019,TUNA,77.0
14-01-2019,UVA,38.56699999999999
17-05-2019,ACEITUNA,63.0
17-05-2019,ANANA,46.39
17-05-2019,ARANDANO,580.0
17-05-2019,BANANA,29.213333333333335
17-05-2019,CARAMBOLA,213.33499999999998
17-05-2019,CASTA¥A,170.0
17-05-2019,CIRUELA,47.86166666666667
17-05-2019,COCO,159.0
17-05-2019,FRUTILLA,171.125
17-05-2019,GRANADA,72.5
17-05-2019,HIGO,95.0
17-05-2019,KAKI,56.25
17-05-2019,KIWI,66.356
17-05-2019,LIMA,51.335
17-05-2019,LIMON,15.688999999999998
17-05-2019,MAMON,23.0
17-05-2019,MANDARINA,13.621875
17-05-2019,MANGO,105.0
17-05-2019,MANI,66.0
17-05-2019,MANZANA,31.839285714285715
17-05-2019,MELON,25.723333333333333
17-05-2019,MEMBRILLO,31.415
17-05-2019,NARANJA,15.25
17-05-2019,NUEZ,103.0
17-05-2019,PALTA,158.960625
17-05-2019,PERA,29.04
17-05-2019,PLATANO,67.69
17-05-2019,POMELO,15.943999999999999
17-05-2019,SANDIA,25.0
17-05-2019,UVA,40.43
21-06-2019,ACEITUNA,62.0
21-06-2019,ANANA,46.11
21-06-2019,ARANDANO,427.5
